delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,17,EL ATRIO,CIRCUITO SAN PEDRO,
AMENAZAS,CELAYA,2020,FEBRERO,17,EL PARAISO,TAJÍN,
LESIONES DOLOSAS,CELAYA,2020,FEBRERO,17,EL PARAISO,TAJÍN,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,17,SANTA MARIA DEL REFUGIO,CALLE FRANCISCO VILLA,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,17,VILLAS DE LA HACIENDA,CAMINO A PELAVACAS,CON VIOLENCIA
DAÑOS,CELAYA,2020,FEBRERO,17,NO CATALOGADO,EJE NORTE ORIENTE,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,16,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,13,LINDAVISTA,AVENIDA SALVADOR ORTEGA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,13,SANTA MARIA,CALLE ACÁMBARO,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,11,DEL VALLE,CAMPO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,12,EXELARIS,AVENIDA IRRIGACIÓN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,12,SAN MARTIN DE CAMARGO,CALLE ÁLVARO OBREGÓN,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,9,VILLAS REALES,CALLE VILLA UNIÓN,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,8,NUEVA SANTA MARIA,PENSAMIENTO,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,9,ROSA LINDA,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,9,FOVISSSTE,CALLE ALVARADO TEZOZÓMOC,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,7,VALLE HERMOSO,AVENIDA TECNOLÓGICO,CON VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2020,FEBRERO,7,VILLA LOS ALAMOS,AVENIDA EDZNÁ,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,7,RENACIMIENTO,CALLE BERNINI,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,18,JARDINES DE CELAYA 3 RA SECC,CALLE PASEO DE LOS ÁLAMOS,CON VIOLENCIA
DAÑOS,CELAYA,2020,FEBRERO,5,SAN ANGEL,NO CATALOGADO,
DAÑOS,CELAYA,2020,FEBRERO,7,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,4,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,4,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,23,VILLAS DE ELGUERA,CALLE VILLA DE LOS ARBOLES,
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2020,FEBRERO,10,LA LAJA,CALLE BENITO JUÁREZ,
OTROS DELITOS,CELAYA,2020,FEBRERO,10,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,10,NO CATALOGADO,CALLE GUADALUPE VICTORIA,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,FEBRERO,10,ALAMOS,CALLE GOLONDRINAS,
DAÑOS,CELAYA,2020,FEBRERO,10,REAL DEL CAMPESTRE,AVENIDA CONSTITUYENTES,
OTROS DELITOS SEXUALES,CELAYA,2020,FEBRERO,11,LA LAJA,CALLE BENITO JUÁREZ,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,7,LA JOYA,CALLE GENERAL MARIANO JIMÉNEZ,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,FEBRERO,7,EL DORADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,6,INDUSTRIAL,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,6,RANCHO SECO,CALLE PUEBLA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,4,NAT THA HI,PRIVADA REVOLUCIÓN AGRARIA,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,6,LOS LAURELES,AVENIDA EL SAUZ,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,24,CAPITALES DE EUROPA,CALLE JAIME NUNÓ,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,20,VALLE HERMOSO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,20,DEL BOSQUE,CALLE AZAFRÁN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,17,TIERRA Y LIBERTAD,AVENIDA ANENECUILCO,
OTROS DELITOS,CELAYA,2020,FEBRERO,17,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2020,FEBRERO,19,EL DORADO,CALLE PLAZA ANTONIO PLAZA,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,19,VALLE DE GIRASOLES,CALLE YUCA,
DAÑOS,CELAYA,2020,FEBRERO,17,MAGISTERIAL,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,12,RENACIMIENTO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,13,VILLAS DE SAN GABRIEL,CALLE VILLA DE LA PAZ,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,12,LOS LAURELES,CALLE ANTIMONIO,CON VIOLENCIA
AMENAZAS,CELAYA,2020,FEBRERO,12,FOVISSSTE,CALLE FRANSISCO DEL PASO Y TRONCOSO,
HOMICIDIO DOLOSO,CELAYA,2020,FEBRERO,15,LA ESCONDIDA,CALLE PRESA DEL INFIERNILLO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,12,CENTRAL DE ABASTOS,BOULEVARD CONSTITUYENTES,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,12,SAN MIGUEL,CALLE DIEGO RIVERA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,11,SAN FELIPE,CALLE CENTENO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,11,LAS CASAS,AVENIDA EL SAUZ,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,7,LOS LAURELES,AVENIDA EL SAUZ,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,7,EL DORADO,CALLE PLAZA ANTONIO PLAZA,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,FEBRERO,8,LIBERACION,CALLE MARÍA DOMINGA,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,4,SAN MARTIN DE CAMARGO,CALLE ÁLVARO OBREGÓN,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,4,LA ESCONDIDA,CALLE ANTONIO GARCÍA CUBAS,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,FEBRERO,5,RAQUET CLUB CROOS,CALLE BRASIL,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,11,LA AURORA,CALLE RIVERA DEL RÍO,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,FEBRERO,10,NO CATALOGADO,CALLE DIAMANTE,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,11,SEGUNDA FRACCION DE CRESPO,LATERAL CELAYA - VILLAGRAN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,11,PALMITA DE SAN GABRIEL,NO CATALOGADO,
OTROS DELITOS,CELAYA,2020,FEBRERO,13,LA HUERTA,CALLE PÍPILA,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,10,EMILIANO ZAPATA,CALLE SUR 2,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,6,LOS LAURELES,AVENIDA EL SAUZ,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2020,FEBRERO,6,VILLAS DEL BAJIO,VILLA DE ARANGO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,6,SANTA LUCIA,CALLE DIVISIÓN DEL NORTE,SIN VIOLENCIA
AMENAZAS,CELAYA,2020,FEBRERO,10,TENERIA DEL SANTUARIO,CALLE INDEPENDENCIA,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,2,ROQUE,CALLE LEANDRO VALLE,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2020,FEBRERO,2,PORTA MAGGIORE CLUB RESIDENCIAL,AVENIDA DE LA VID,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,2,MONTE BLANCO,CALLE REFORMA AGRARIA,
FRAUDE,CELAYA,2020,FEBRERO,21,LA LAJA,CALLE VENUSTIANO CARRANZA,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,21,EL CAMPANARIO,CALLE PASEO DEL CAMPANARIO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,19,LA CRUZ,CALLE BENITO JUÁREZ,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,19,TIERRA Y LIBERTAD,CALLE TÉCNICOS,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,19,LOS OLIVOS SEGUNDA SECCION,CALLE BALEARES,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,20,LAS FUENTES,CALLE FUENTE DE CHAPULTEPEC,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,17,JARDINES DE CELAYA 3 RA SECC,CALLE PASEO DE LOS ÁLAMOS,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,17,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,17,TIERRA BLANCA,PRIVADA JUAN TORRES TIRADO,
OTROS DELITOS,CELAYA,2020,FEBRERO,16,HACIENDA DEL BOSQUE,AVENIDA HACIENDA DEL BOSQUE,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,17,ZONA CENTRO,CALZADA INDEPENDENCIA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,17,NUEVA SANTA MARIA,PENSAMIENTO,SIN VIOLENCIA
DAÑOS,CELAYA,2020,FEBRERO,16,LAS ARBOLEDAS,PASEO DE LA HACIENDA,
OTROS DELITOS,CELAYA,2020,FEBRERO,13,VILLAS DEL BAJIO,CALLE QUINTA REAL DE LA GARDENIAS,
OTROS DELITOS SEXUALES,CELAYA,2020,FEBRERO,13,LA HERRADURA,CALLE COL,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,12,SANTA BARBARA,AVENIDA BONANZA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,12,LOS FRESNOS,NO CATALOGADO,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,12,SAN MIGUEL,CALLE RÍO LERMA,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,11,JARDINES DE CELAYA 3 RA SECC,CALLE CAMELIA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,8,LA HERRADURA,AUTOPISTA CELAYA-QUERÉTARO,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,7,LOS LAURELES,AVENIDA EL SAUZ,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,4,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,7,LA LAJA,CALLE VENUSTIANO CARRANZA,CON VIOLENCIA
AMENAZAS,CELAYA,2020,FEBRERO,7,EL CAMPANARIO,CAMINO DEL CONVENTO,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,4,EXELARIS,AVENIDA IRRIGACIÓN,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,FEBRERO,4,LA LAJA,CALLE BENITO JUÁREZ,
OTROS DELITOS,CELAYA,2020,FEBRERO,4,NO CATALOGADO,CALLE CRISOBERILO,
HOMICIDIO CULPOSO,CELAYA,2020,FEBRERO,4,LA LAJA,CALLE BENITO JUÁREZ,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,5,EL VERGEL,CALLE JOSÉ MARÍA PINO SUÁREZ,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,13,JARDINES DEL SUR,CALLE PIRULES,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,10,EL DORADO,CALLE IGNACIO LÓPEZ,SIN VIOLENCIA
DAÑOS,CELAYA,2020,FEBRERO,11,LAS CASAS,AVENIDA EL SAUZ,
OTROS DELITOS,CELAYA,2020,FEBRERO,9,SENDA REAL,CAMINO A SAN JOSÉ DE GUANAJUATO,
OTROS DELITOS,CELAYA,2020,FEBRERO,10,SAN JUANICO,CALLE TURMALINA,
LESIONES DOLOSAS,CELAYA,2020,FEBRERO,10,SAN MARTIN DE CAMARGO,CALLE ÁLVARO OBREGÓN,
AMENAZAS,CELAYA,2020,FEBRERO,10,GIRASOLES,AVENIDA 12 DE OCTUBRE,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,6,RINCONADA ARBOLEDAS,CALLE MONTE EVEREST,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,6,LAS MARGARITAS,CALLE NOCHE BUENA,SIN VIOLENCIA
DAÑOS,CELAYA,2020,FEBRERO,6,SEGUNDA FRACCION DE CRESPO,CALLE PÍPILA,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,6,SANTA MARIA,CALLE ACÁMBARO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,6,ALAMEDA,CALLE GUILLERMO PRIETO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,6,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,FEBRERO,2,ROQUE,CALLE LEANDRO VALLE,
DAÑOS,CELAYA,2020,FEBRERO,5,LAS FUENTES,CALLE FUENTE DE CHAPULTEPEC,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,5,TIERRA BLANCA,AVENIDA LÁZARO CÁRDENAS DEL RÍO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,24,PORTO REAL,CIRCUITO AVERQUINA,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2020,FEBRERO,24,ALAMEDA,CALLE GUADALUPE VICTORIA,
CONTRA LA SALUD,CELAYA,2020,FEBRERO,25,FLORESTA,CALLE RÍO CHURUBUSCO,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,25,ARBOLEDAS DE CAMARGO,CALLE PIRUL,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,20,NUEVA SANTA MARIA,PENSAMIENTO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,20,ARCADA ALAMEDA,CALLE TENOCHTITLAN,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,17,GIRASOLES,AVENIDA 12 DE OCTUBRE,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,FEBRERO,19,VILLA LOS ARCOS,VILLA DE LOS ARCOS,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,19,IMPRESIONISTAS,CALLE MANUEL DOBLADO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,19,RESIDENCIAL CELAYA,CALLE MUTUALISMO,CON VIOLENCIA
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2020,FEBRERO,16,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2020,FEBRERO,16,RESIDENCIAL SANTA FE DE LOS NARANJOS,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,15,ARBOLEDAS DE SAN RAFAEL,CIRCULO GARIBALDI,
OTROS DELITOS,CELAYA,2020,FEBRERO,15,SANTALUCIA TRES,CALLE PASEO DE GUANAJUATO,
OTROS DELITOS,CELAYA,2020,FEBRERO,15,NO CATALOGADO,AVENIDA TRES GUERRAS,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,16,LA HUERTA,CALLE PÍPILA,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,13,ZONA CENTRO,NO CATALOGADO,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,FEBRERO,13,CASCO VIEJO,TEPOZÁN,
OTROS DELITOS,CELAYA,2020,FEBRERO,12,ZONA CENTRO,CALLE BEETHOVEN,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,13,JARDINES DE CELAYA 1 RA SECC,CALLE NOGAL,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,11,ALAMEDA,CALLE BAJA CALIFORNIA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,11,LATINOAMERICANA,CALLE COLOMBIA,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,11,LINDAVISTA,CALLE JAZMÍN,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,12,LOS LAURELES,AVENIDA EL SAUZ,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,11,NUEVA SANTA MARIA,PENSAMIENTO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,9,NUEVA SANTA MARIA,PENSAMIENTO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,9,LOS OLIVOS SEGUNDA SECCION,CIRCUITO MALLORCA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,9,DE LOS SANTOS,NO CATALOGADO,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,8,SAN FRANCISCO,AVENIDA PASEO DEL SOL,CON VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2020,FEBRERO,4,NO CATALOGADO,CAMINO A SAN JOSÉ DE GUANAJUATO,
CONTRA LA SALUD,CELAYA,2020,FEBRERO,4,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,7,SAN ANTONIO,CALLE NARCISO MENDOZA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,14,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,FEBRERO,13,VILLAS REALES,CALLE COLIBRÍ,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,14,LA AURORA,CALLE FELIPE ÁNGELES,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,13,SANTA LUCIA DOS,AVENIDA PADRE EUSEBIO KINO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,13,SAN MIGUEL,CALLE DIEGO RIVERA,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,13,LA HERRADURA,AUTOPISTA CELAYA-QUERÉTARO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,10,NUEVO CELAYA,CALLE MINA DE LA VALENCIANA,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,10,DEL BOSQUE,CALLE TEPOZÁN,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,10,EMETERIA VALENCIA,CALLE COMBATES DE CELAYA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,10,RINCONADA SAN MIGUEL,NO CATALOGADO,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,FEBRERO,10,LOS PINOS,PROLONGACIÓN EMILIANO ZAPATA,
CONTRA LA SALUD,CELAYA,2020,FEBRERO,10,T HAI,CAMINO A PELAVACAS,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,10,NO CATALOGADO,CAMINO A SAN JOSÉ DE GUANAJUATO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,5,VALLE DE GIRASOLES,CALLE VALLE DEL PIRACANTO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,24,LAS FLORES,CALLE HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,24,SAN RAFAEL,CALLE EUCALIPTO,
OTROS DELITOS,CELAYA,2020,FEBRERO,25,LOS FRESNOS,NO CATALOGADO,
AMENAZAS,CELAYA,2020,FEBRERO,25,LAS FLORES,CALLE HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,25,HACIENDA NATURA,CALLE GRUTA DE LA ESPERANZA,
OTROS DELITOS,CELAYA,2020,FEBRERO,24,LA CALESA,AVENIDA VALLE DE LOS NARANJOS,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,24,ARCADA ALAMEDA,CALLE TENOCHTITLAN,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,21,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,21,TIERRA Y LIBERTAD,AVENIDA ÁLVARO OBREGÓN,
AMENAZAS,CELAYA,2020,FEBRERO,21,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,
AMENAZAS,CELAYA,2020,FEBRERO,20,DE TIERRAS NEGRAS,CALLE LOS AZTECAS,
AMENAZAS,CELAYA,2020,FEBRERO,20,ALAMEDA,CALLE GUADALUPE VICTORIA,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,20,MADERAS RESIDENCIAL,CAMINO REAL,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,20,LOS TEPETATES,CALLE FRANCISCO VILLA,
OTROS DELITOS,CELAYA,2020,FEBRERO,20,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,17,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,17,JARDINES DE CELAYA 1 RA SECC,CALLE PASEO DE GUANAJUATO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,17,EJIDAL,EJIDO MADRILEÑAS,
OTROS DELITOS,CELAYA,2020,FEBRERO,17,EMILIANO ZAPATA,CALLE CARLOS M. PERALTA,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,16,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,17,SAN ANTONIO DE GALLARDO,CALLE ALDAMA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,16,VALLE HERMOSO,AVENIDA TECNOLÓGICO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,12,NO CATALOGADO,NO CATALOGADO,
FRAUDE,CELAYA,2020,FEBRERO,11,SAN MARTIN DE CAMARGO,CALLE PONIENTE 6,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,7,VILLAS REALES,CALLE DE LA VÍA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,7,GOBERNADORES,CALLE LUIS NIETO,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,FEBRERO,8,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,7,DE BENAVENTE,CALZADA DE LA COLONIA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,7,LOS OLIVOS,AVENIDA PASEO DE LOS OLIVOS,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,7,VILLA LOS ARCOS,NO CATALOGADO,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,FEBRERO,14,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,13,CAMPO AZUL,CALLE AVELLANA,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,13,FRACCIONAMIENTO PEDREGAL,CIRCÓN,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,13,LOS PINOS,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2020,FEBRERO,13,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,11,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2020,FEBRERO,11,DE SANTO CRISTO,AVENIDA MIGUEL HIDALGO,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,10,NUEVO CELAYA,CALLE JESÚS GÓMEZ DE LA CORTINA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,6,ALAMEDA,CALLE GUADALUPE VICTORIA,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,6,ALAMOS,CALLE GOLONDRINAS,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,6,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,6,VILLAS DEL ROCIO,PRIVADA CHAPULTEPEC,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,2,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,5,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
FRAUDE,CELAYA,2020,FEBRERO,5,SAN ANDRES,CALLE JOAQUÍN GARCÍA,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,24,SAN MIGUEL,CALLE DIEGO RIVERA,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,FEBRERO,24,LA HERRADURA,CALLE COL,
DAÑOS,CELAYA,2020,FEBRERO,20,NAT THA HI,AVENIDA IRRIGACIÓN,
OTROS DELITOS,CELAYA,2020,FEBRERO,20,SANTA MARIA DEL REFUGIO,CARRETERA CELAYA-SALVATIERRA,
OTROS DELITOS,CELAYA,2020,FEBRERO,21,VILLAS DE LA ARBOLEDA,AVENIDA DE LAS TORRES,
