delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
ROBO A NEGOCIO,CELAYA,2025,ENERO,9,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,SIN VIOLENCIA,-100.7941474,20.5492797
ABUSO DE CONFIANZA,CELAYA,2025,ENERO,9,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8114329,20.5193506
ROBO DE GANADO,CELAYA,2025,ENERO,20,GASCA GUANAJUATO,FRANCISCO VILLA,SIN VIOLENCIA,-100.8561021,20.6046247
FRAUDE,CELAYA,2025,ENERO,21,SAN JUANICO CELAYA GUANAJUATO,CALLE ACERINA,,-100.8371413,20.5412717
AMENAZAS,CELAYA,2025,ENERO,21,CELAYA GUANAJUATO,VISTA HERMOSA,,-100.8112885,20.5279612
CONTRA LA SALUD,CELAYA,2025,ENERO,21,EL VERGEL CELAYA GUANAJUATO,SEGUNDA DE PINO SUÁREZ,,-100.8022761,20.5167628
ROBOS DIVERSOS,CELAYA,2025,ENERO,21,VALLE HERMOSO CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA,-100.8208148,20.5424794
OTROS DELITOS,CELAYA,2025,ENERO,13,SANTA MARIA CELAYA GUANAJUATO,YURIRIA,,-100.8140229,20.4996644
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,8,SAN LUIS REY SAN LUIS REY GUANAJUATO,DISTRITO FEDERAL,SIN VIOLENCIA,-100.7866303,20.5691276
ROBO A NEGOCIO,CELAYA,2025,ENERO,8,PLAZA CELAYA NUEVO CELAYA CELAYA GUANAJUATO,12 DE OCTUBRE,SIN VIOLENCIA,-100.8364551,20.5323419
OTROS DELITOS,CELAYA,2025,ENERO,9,RESURRECCIÓN CELAYA GUANAJUATO,FRAY TORIBIO MOTOLINÍA,,-100.80866,20.5164651
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,9,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,AVENIDA SALVADOR ORTEGA,SIN VIOLENCIA,-100.8490099,20.5560146
ABUSO DE CONFIANZA,CELAYA,2025,ENERO,10,COLONIA LOS ANGELES LA JOYA CELAYA GUANAJUATO,FRANCISCO JUÁREZ,,-100.8263258,20.5286782
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,10,EX. HDA. STA. MARIA DEL REFUGIO CELAYA GUANAJUATO,BOULEVARD JUAN PABLO II,,-100.828459,20.496356
OTROS DELITOS,CELAYA,2025,ENERO,10,GIRASOLES CELAYA GUANAJUATO,AVELLANO PONIENTE,,-100.8380469,20.5294775
LESIONES DOLOSAS,CELAYA,2025,ENERO,12,BARRIO DE SANTO CRISTO CELAYA GUANAJUATO,LICENCIADO ANDRÉS QUINTANA ROO,,-100.8260991,20.5226538
LESIONES DOLOSAS,CELAYA,2025,ENERO,12,LA AURORA CELAYA GUANAJUATO,ANTONIO PLAZA,,-100.8079498,20.5137949
OTROS DELITOS SEXUALES,CELAYA,2025,ENERO,13,TENERÍA DEL SANTUARIO GUANAJUATO,GUADALUPE VICTORIA,,-100.8010507,20.600659
CONTRA LA SALUD,CELAYA,2025,ENERO,13,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,GARAMBULLO,,-100.7950218,20.50671
ROBOS DIVERSOS,CELAYA,2025,ENERO,13,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA,-100.815822,20.5027258
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,13,SAN LUIS REY SAN LUIS REY GUANAJUATO,DISTRITO FEDERAL,,-100.7866303,20.5691276
ROBO A NEGOCIO,CELAYA,2025,ENERO,7,CELAYA GUANAJUATO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,7,CELAYA GUANAJUATO,AVENIDA BALEARES,,-100.7718166,20.5518247
ROBOS DIVERSOS,CELAYA,2025,ENERO,8,REAL DE CELAYA CELAYA GUANAJUATO,REAL DE IRAPUATO,SIN VIOLENCIA,-100.8196257,20.5458094
LESIONES DOLOSAS,CELAYA,2025,ENERO,9,CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,,-100.7992298,20.5366886
DAÑOS,CELAYA,2025,ENERO,9,BARRIO DE LA CRUZ RINCÓN DE TAMAYO GUANAJUATO,FRANCISCO VILLA,,-100.7527706,20.425018
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,10,CELAYA GUANAJUATO,VILLA FLORENTINA,,-100.8020776,20.5077142
AMENAZAS,CELAYA,2025,ENERO,10,BARRIO DE SANTO CRISTO CELAYA GUANAJUATO,MIGUEL HIDALGO,,-100.8261,20.5204159
DAÑOS,CELAYA,2025,ENERO,10,TENERÍA DEL SANTUARIO GUANAJUATO,INDEPENDENCIA,,-100.7968208,20.5973007
OTROS DELITOS,CELAYA,2025,ENERO,19,3RA SECCIÓN DE LOS NARANJOS CELAYA GUANAJUATO,CALLE DEL PANTANO,,-100.8513446,20.5616774
OTROS DELITOS,CELAYA,2025,ENERO,20,SAN JOSÉ DE LA PRESA GUANAJUATO,LUIS DONALDO COLOSIO,,-100.7532093,20.6111539
ROBOS DIVERSOS,CELAYA,2025,ENERO,20,CELAYA GUANAJUATO,CELAYA-VILLAGRÁN,SIN VIOLENCIA,-100.8347043,20.5167081
CONTRA LA SALUD,CELAYA,2025,ENERO,20,LA FAVORITA CELAYA GUANAJUATO,ANILLO LUIS H. GONZÁLEZ,,-100.7998472,20.5352356
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,21,GALAXIAS DEL PARQUE CELAYA GUANAJUATO,ANDADOR CEFEO,,-100.8447081,20.5591416
DAÑOS,CELAYA,2025,ENERO,21,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8322013,20.5362293
CONTRA LA SALUD,CELAYA,2025,ENERO,21,LAS FUENTES CELAYA GUANAJUATO,FUENTE DE LA CONCORDIA,,-100.8318564,20.5245092
OTROS DELITOS,CELAYA,2025,ENERO,21,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA DEL PALOTE,,-100.8128127,20.5396381
ROBOS DIVERSOS,CELAYA,2025,ENERO,8,EJIDAL CELAYA GUANAJUATO,EJIDO DE GASCA,SIN VIOLENCIA,-100.828345,20.5086421
DAÑOS,CELAYA,2025,ENERO,8,ALAMEDA CELAYA GUANAJUATO,CRISTÓBAL COLÓN,,-100.8112703,20.5301637
OTROS DELITOS,CELAYA,2025,ENERO,8,FOVISSSTE CELAYA GUANAJUATO,JOAQUÍN GARCÍA,,-100.8194609,20.5421178
ROBOS DIVERSOS,CELAYA,2025,ENERO,8,LOS LAURELES CELAYA GUANAJUATO,OYAMEL,SIN VIOLENCIA,-100.8335861,20.5376499
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,9,BARRIO DE LA RESURRECCION RINCÓN DE TAMAYO GUANAJUATO,IGNACIO COMONFORT,,-100.7612288,20.4259628
OTROS DELITOS,CELAYA,2025,ENERO,9,COLONIA CENTRO CELAYA GUANAJUATO,CELAYA - SAN MIGUEL DE ALLENDE,,-100.8176182,20.5245066
FRAUDE,CELAYA,2025,ENERO,9,SAN ANTONIO CELAYA GUANAJUATO,20 DE NOVIEMBRE,,-100.8147156,20.5312122
OTROS DELITOS,CELAYA,2025,ENERO,10,3 GUERRAS CELAYA GUANAJUATO,AVENIDA TRES GUERRAS,,-100.783054,20.5128395
OTROS DELITOS SEXUALES,CELAYA,2025,ENERO,10,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2025,ENERO,10,LA AURORA CELAYA GUANAJUATO,ANTONIO PLAZA,CON VIOLENCIA,-100.8079498,20.5137949
ROBOS DIVERSOS,CELAYA,2025,ENERO,10,LOCAL 1 JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,PUERTA DE ORO DEL BAJIO,CON VIOLENCIA,-100.794478,20.5187591
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,11,BARRIO DE SANTO CRISTO CELAYA GUANAJUATO,FRANCISCO JUÁREZ,,-100.8259033,20.5212383
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,11,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,12,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,ARRAYANES,,-100.7958328,20.5041445
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,13,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DEL MILAGRO,,-100.7849537,20.5527255
LESIONES DOLOSAS,CELAYA,2025,ENERO,7,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,,-100.8111185,20.5515707
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,13,LAZARO CARDENAS CELAYA GUANAJUATO,CALLE JUVENTINO ROSAS,,-100.8239129,20.556926
DAÑOS,CELAYA,2025,ENERO,8,ZONA DE ORO CELAYA GUANAJUATO,12 DE OCTUBRE,,-100.8371944,20.5255217
AMENAZAS,CELAYA,2025,ENERO,9,FOVISSSTE CELAYA GUANAJUATO,FRANCISCO JAVIER CLAVIJERO,,-100.8169158,20.5411781
OTROS DELITOS,CELAYA,2025,ENERO,9,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,16 DE SEPTIEMBRE,,-100.747543,20.5709549
LESIONES DOLOSAS,CELAYA,2025,ENERO,9,PROGRESO DE SOLIDARIDAD 1 CELAYA GUANAJUATO,RÍO TEHUANTEPEC,,-100.7904643,20.5064809
OTROS DELITOS,CELAYA,2025,ENERO,10,SAN JOSÉ DE GUANAJUATO CELAYA GUANAJUATO,PINO SUÁREZ,,-100.8924262,20.5546875
HOMICIDIO CULPOSO,CELAYA,2025,ENERO,11,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,FERROCARRIL,,-100.7630007,20.6255467
LESIONES DOLOSAS,CELAYA,2025,ENERO,12,CAPITALES DE EUROPA CELAYA GUANAJUATO,ALFONSO SIERRA MADRIGAL,,-100.8109651,20.5118697
ROBOS DIVERSOS,CELAYA,2025,ENERO,19,EL VERGEL CELAYA GUANAJUATO,DOCTOR JOSÉ LUIS MORA,SIN VIOLENCIA,-100.8062367,20.5181854
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,20,CELAYA GUANAJUATO,CARRETERA CELAYA - SALVATIERRA,,-100.808988,20.4880265
CONTRA LA SALUD,CELAYA,2025,ENERO,20,CELAYA GUANAJUATO,BRASIL,,-100.8005148,20.5612275
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,20,CELAYA GUANAJUATO,NO CATALOGADO,,-100.8212707,20.519439
ROBO DE GANADO,CELAYA,2025,ENERO,20,SAN RAFAEL DE YUSTIS CELAYA GUANAJUATO,AVENIDA PRINCIPAL,SIN VIOLENCIA,-100.8524683,20.5683426
CONTRA LA SALUD,CELAYA,2025,ENERO,20,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,FRANCISCO VILLA,,-100.8591215,20.4943877
AMENAZAS,CELAYA,2025,ENERO,20,BRISAS DEL VALLE MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO LAGOS,,-100.791681,20.5448408
CONTRA LA SALUD,CELAYA,2025,ENERO,9,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,TANGENO,,-100.8568693,20.4915384
OTROS DELITOS,CELAYA,2025,ENERO,9,EL PARAISO CELAYA GUANAJUATO,GRANJENO,,-100.8314766,20.5624836
ROBOS DIVERSOS,CELAYA,2025,ENERO,9,VALLE HERMOSO CELAYA GUANAJUATO,ROSA,CON VIOLENCIA,-100.8244931,20.5425597
ROBOS DIVERSOS,CELAYA,2025,ENERO,10,CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,SIN VIOLENCIA,-100.8401951,20.5491227
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,10,FRACCIONAMIENTO LOS MEZQUITES GUANAJUATO,ACEBIÑO,,-100.8841359,20.5323535
OTROS DELITOS,CELAYA,2025,ENERO,12,VILLA LOS ÁLAMOS CELAYA GUANAJUATO,AVENIDA EDZNÁ,,-100.8601145,20.5266697
LESIONES DOLOSAS,CELAYA,2025,ENERO,12,LA CALESA CELAYA GUANAJUATO,CALLE CARRETA,,-100.8448306,20.5562527
DAÑOS,CELAYA,2025,ENERO,13,CELAYA GUANAJUATO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2025,ENERO,13,LAS FUENTES CELAYA GUANAJUATO,AVENIDA LAS FUENTES,,-100.8296334,20.5249521
ROBO A NEGOCIO,CELAYA,2025,ENERO,13,COLONIA CENTRO CELAYA GUANAJUATO,RÍO BRAVO,SIN VIOLENCIA,-100.8077663,20.5242398
ROBOS DIVERSOS,CELAYA,2025,ENERO,7,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA,-100.815822,20.5027258
ROBO A NEGOCIO,CELAYA,2025,ENERO,8,LAS ARBOLEDAS CELAYA GUANAJUATO,PASEO DE SAN NICOLÁS DE PARRA,CON VIOLENCIA,-100.8276049,20.5107271
OTROS DELITOS,CELAYA,2025,ENERO,9,EMILIANO ZAPATA CELAYA GUANAJUATO,MARIANO ABASOLO,,-100.8030056,20.5414285
ROBOS DIVERSOS,CELAYA,2025,ENERO,8,240 COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8104069,20.5197463
CONTRA LA SALUD,CELAYA,2025,ENERO,8,SAN JUAN DE LA VEGA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,,-100.7755363,20.7152879
OTROS DELITOS,CELAYA,2025,ENERO,9,LAGOS CELAYA GUANAJUATO,PASEO DE SAN NICOLÁS DE PARRA,,-100.8334159,20.5075167
DAÑOS,CELAYA,2025,ENERO,10,GUANAJUATO,LATERAL CELAYA - VILLAGRAN,,-100.8546402,20.5194522
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,10,CELAYA GUANAJUATO,HALCÓN,,-100.8423131,20.5308009
AMENAZAS,CELAYA,2025,ENERO,11,CAMPO AZUL CELAYA GUANAJUATO,CALLE AVELLANA,,-100.832087,20.4924952
OTROS DELITOS,CELAYA,2025,ENERO,10,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,KENTIA,,-100.8619999,20.558586
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,11,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,SUR 9,,-100.8208521,20.5494214
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,12,CELAYA GUANAJUATO,CLAUSTRO DE SAN FRANCISCO,SIN VIOLENCIA,-100.8435357,20.5091777
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,13,BARRIO DE LA RESURRECCION RINCÓN DE TAMAYO GUANAJUATO,GENERAL IGNACIO ALLENDE,,-100.7568241,20.427351
ROBOS DIVERSOS,CELAYA,2025,ENERO,24,SAN MIGUEL CELAYA GUANAJUATO,RÍO LERMA,SIN VIOLENCIA,-100.8205012,20.518308
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,20,SAN FRANCISCO CELAYA GUANAJUATO,AVENIDA PASEO DEL SOL,,-100.8059989,20.5044375
FRAUDE,CELAYA,2025,ENERO,21,MISION SANTA FE CELAYA GUANAJUATO,MISIÓN DE LOS CLARECIANOS,,-100.7922909,20.547833
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,3,LINDAVISTA CELAYA GUANAJUATO,ROSA,,-100.8249062,20.5443029
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,3,EL VERGEL CELAYA GUANAJUATO,ANTONIO PLAZA,,-100.807879,20.5152568
DAÑOS,CELAYA,2025,ENERO,4,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.7911593,20.5181847
LESIONES DOLOSAS,CELAYA,2025,ENERO,4,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.7911593,20.5181847
FRAUDE,CELAYA,2025,ENERO,10,ZONA DE ORO CELAYA GUANAJUATO,LUCIO MARMOLEJO,,-100.8350528,20.5251765
OTROS DELITOS,CELAYA,2025,ENERO,5,VILLA DE LOS ARCOS CELAYA GUANAJUATO,BOULEVARD VILLA DE LOS ARCOS,,-100.8226781,20.491849
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,12,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,BOMBAX,,-100.8577425,20.5569322
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,6,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,PRIMERA LUIS CORTÁZAR,CON VIOLENCIA,-100.7590325,20.6213115
ROBOS DIVERSOS,CELAYA,2025,ENERO,7,ALAMEDA CELAYA GUANAJUATO,OAXACA,SIN VIOLENCIA,-100.8103468,20.5292724
OTROS DELITOS,CELAYA,2025,ENERO,7,VILLAS DEL BAJIO III CELAYA GUANAJUATO,VILLA DE CORRALES,,-100.8669006,20.5627761
AMENAZAS,CELAYA,2025,ENERO,9,COLONIA CENTRO CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,,-100.8176182,20.5245066
OTROS DELITOS SEXUALES,CELAYA,2025,ENERO,10,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,9,SAN ISIDRO DEL REFUGIO GUANAJUATO,AVENIDA ALLENDE,,-100.7858242,20.4521622
LESIONES DOLOSAS,CELAYA,2025,ENERO,5,ALAMEDA CELAYA GUANAJUATO,OAXACA,,-100.8103468,20.5292724
OTROS DELITOS,CELAYA,2025,ENERO,6,CELAYA GUANAJUATO,AVENIDA BALEARES,,-100.7718166,20.5518247
LESIONES DOLOSAS,CELAYA,2025,ENERO,6,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,,-100.826528,20.5072489
DAÑOS,CELAYA,2025,ENERO,6,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,,-100.826528,20.5072489
ROBO A NEGOCIO,CELAYA,2025,ENERO,6,ALAMEDA CELAYA GUANAJUATO,GUILLERMO PRIETO,CON VIOLENCIA,-100.8066357,20.5302507
LESIONES DOLOSAS,CELAYA,2025,ENERO,12,CELAYA GUANAJUATO,CERRADA VILLA DE LA ILUSIÓN,,-100.8245693,20.4891288
LESIONES DOLOSAS,CELAYA,2025,ENERO,7,RANCHO SECO CELAYA GUANAJUATO,LÁZARO CÁRDENAS,,-100.812135,20.4963048
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,7,CELAYA GUANAJUATO,CERRADA VILLA DEL CREPÚSCULO,,-100.8277118,20.4899101
LESIONES DOLOSAS,CELAYA,2025,ENERO,7,SANTA ANITA GUANAJUATO,CALLE ZARAGOZA,,-100.815581,20.468457
LESIONES DOLOSAS,CELAYA,2025,ENERO,1,LA AURORA CELAYA GUANAJUATO,EDUARDO JORDAN,,-100.8090525,20.5139242
OTROS DELITOS SEXUALES,CELAYA,2025,ENERO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,16,15 DE MAYO CELAYA GUANAJUATO,RAÚL MACÍAS,,-100.8381127,20.5501999
LESIONES DOLOSAS,CELAYA,2025,ENERO,17,A TENERÍA DEL SANTUARIO GUANAJUATO,MORELOS,,-100.7966796,20.5978492
OTROS DELITOS,CELAYA,2025,ENERO,17,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8322013,20.5362293
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,17,ALAMOS CELAYA GUANAJUATO,QUETZALLI,SIN VIOLENCIA,-100.850414,20.5302272
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,19,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2025,ENERO,18,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,COMPUERTA PALMA REAL,,-100.7760682,20.5212311
DAÑOS,CELAYA,2025,ENERO,6,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE PARAÍSO,,-100.7955604,20.5049271
AMENAZAS,CELAYA,2025,ENERO,6,3 GUERRAS CELAYA GUANAJUATO,EJE SUR ORIENTE,,-100.783273,20.5093572
EXTORSION,CELAYA,2025,ENERO,7,LOS LAURELES CELAYA GUANAJUATO,AVENIDA EL SAUZ,,-100.8297499,20.5358436
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,1,EMETERIA VALENCIA CELAYA GUANAJUATO,ENRIQUETA GIL,,-100.8163374,20.5115582
OTROS DELITOS,CELAYA,2025,ENERO,6,FRACCIONAMIENTO SIGLO 21 CELAYA GUANAJUATO,JUAN B. CASTELAZO,,-100.8468195,20.5245381
LESIONES DOLOSAS,CELAYA,2025,ENERO,7,EL VERGEL CELAYA GUANAJUATO,NO CATALOGADO,,-100.8042362,20.5151709
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,1,SAN MIGUEL CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8205353,20.5200809
CONTRA LA SALUD,CELAYA,2025,ENERO,3,CELAYA GUANAJUATO,CIRCUITO GARIBALDI,,-100.8368789,20.4984804
DAÑOS,CELAYA,2025,ENERO,2,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2025,ENERO,2,LAS FLORES CELAYA GUANAJUATO,NO CATALOGADO,,-100.8162254,20.5033929
AMENAZAS,CELAYA,2025,ENERO,3,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,HÍPICO,,-100.7826538,20.520526
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,3,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,TRANQUILIDAD,,-100.785365,20.5534521
ROBOS DIVERSOS,CELAYA,2025,ENERO,5,COLONIA CENTRO CELAYA GUANAJUATO,PEDRO FIGUEROA,CON VIOLENCIA,-100.8114425,20.5212866
CONTRA LA SALUD,CELAYA,2025,ENERO,5,VILLA LOS ÁLAMOS SAN ISIDRO CRESPO GUANAJUATO,PROLONGACIÓN MIGUEL HIDALGO,,-100.8794232,20.514895
OTROS DELITOS,CELAYA,2025,ENERO,3,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,,-100.811613,20.5271229
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,3,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DE LA CONCORDIA,,-100.7849395,20.5531288
ROBOS DIVERSOS,CELAYA,2025,ENERO,3,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,5,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA BALEARES,SIN VIOLENCIA,-100.7718166,20.5518247
HOMICIDIO CULPOSO,CELAYA,2025,ENERO,5,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2025,ENERO,5,CELAYA GUANAJUATO,JOSÉ MARÍA MORELOS Y PAVÓN,,-100.8379704,20.5655926
OTROS DELITOS,CELAYA,2025,ENERO,5,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE ANÍS,,-100.7999578,20.5056936
ROBOS DIVERSOS,CELAYA,2025,ENERO,7,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,TENOCHTITLAN,CON VIOLENCIA,-100.8057376,20.5258598
OTROS DELITOS,CELAYA,2025,ENERO,1,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,ÁRBOL DE TULE,,-100.799377,20.5032532
ROBOS DIVERSOS,CELAYA,2025,ENERO,2,EMILIANO ZAPATA CELAYA GUANAJUATO,JUAN M. BANDERAS,SIN VIOLENCIA,-100.7950899,20.5440494
ROBOS DIVERSOS,CELAYA,2025,ENERO,2,ALAMEDA CELAYA GUANAJUATO,OAXACA,SIN VIOLENCIA,-100.8103468,20.5292724
CONTRA LA SALUD,CELAYA,2025,ENERO,2,VILLA LOS ÁLAMOS SAN ISIDRO CRESPO GUANAJUATO,CALLE PIPILA,,-100.8832055,20.5132635
ROBOS DIVERSOS,CELAYA,2025,ENERO,2,EMILIANO ZAPATA CELAYA GUANAJUATO,TIERRA Y LIBERTAD,SIN VIOLENCIA,-100.7985253,20.541359
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,13,SAN LUIS REY SAN LUIS REY GUANAJUATO,DISTRITO FEDERAL,CON VIOLENCIA,-100.7866303,20.5691276
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,8,¿¿¿¿¿¿¿ ¿¿ ¿¿¿ ¿¿¿¿¿ CELAYA GUANAJUATO,CAMINO REAL,CON VIOLENCIA,-100.8287879,20.5154166
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,8,SAN ISIDRO CRESPO GUANAJUATO,ARBOLEDA DE SAN RAFAEL,,-100.8819442,20.5112871
OTROS DELITOS,CELAYA,2025,ENERO,8,SANTA ANITA CELAYA GUANAJUATO,NEPTUNO,,-100.8327667,20.5248243
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,8,MERCADO HIDALGO COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8126109,20.5200676
DAÑOS,CELAYA,2025,ENERO,1,LAS FLORES CELAYA GUANAJUATO,PENSAMIENTO,,-100.8159403,20.5033237
ROBOS DIVERSOS,CELAYA,2025,ENERO,2,SAN CAYETANO GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA,-100.8286849,20.5051387
DAÑOS,CELAYA,2025,ENERO,2,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PONIENTE 6,,-100.8108797,20.5563537
AMENAZAS,CELAYA,2025,ENERO,3,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,NORTE 2,,-100.7996698,20.5504923
ABUSO DE CONFIANZA,CELAYA,2025,ENERO,2,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,AVENIDA AMÉRICA,,-100.7505813,20.5782795
OTROS DELITOS,CELAYA,2025,ENERO,2,EMILIANO ZAPATA CELAYA GUANAJUATO,MIGUEL ALEMÁN,,-100.7938246,20.5454903
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,2,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,PEPINO,,-100.7813602,20.5516649
OTROS DELITOS SEXUALES,CELAYA,2025,ENERO,3,EMILIANO ZAPATA CELAYA GUANAJUATO,PRESA ÁLVARO OBREGÓN,,-100.8040518,20.5481987
DAÑOS,CELAYA,2025,ENERO,4,EJIDAL CELAYA GUANAJUATO,EJIDO DEL PUENTE,,-100.8298886,20.5030672
